# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 200, "has_base": true, "source": "imit", "note": ""}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
2.040000,1.07311165,-1.25059974,-0.10968485,0.65020037,-1.36389220,-1.75408399,-1.57498908,0.357308,-0.034589,-0.134357,0.300000,-0.079645,0.092471,0.018596,0.007362,0.000000,0.00032172,0.00054205,-0.00086350,0.99999943,1
2.060000,1.10052204,-1.27283895,-0.08539031,0.65071183,-1.39273083,-1.78302455,-1.59526956,0.358049,-0.028413,-0.136032,0.300000,-0.079369,0.089973,0.017526,0.009635,0.000000,0.00042080,0.00045199,-0.00087267,0.99999943,1
2.080000,1.12782192,-1.29475677,-0.07032981,0.65160525,-1.42151487,-1.81196153,-1.60819948,0.356961,-0.022286,-0.137440,0.300000,-0.079015,0.087485,0.016180,0.011756,0.000000,0.00051325,0.00035481,-0.00086805,0.99999943,1
2.100000,1.15481997,-1.31795382,-0.06744435,0.65928710,-1.45024824,-1.84090316,-1.60931075,0.352706,-0.015580,-0.138197,0.300000,-0.078583,0.085009,0.014579,0.013691,0.000000,0.00059759,0.00025205,-0.00084972,0.99999943,1
2.120000,1.18095994,-1.34348619,-0.06921575,0.67685896,-1.47899199,-1.86986351,-1.59644902,0.346085,-0.008159,-0.138026,0.300000,-0.078073,0.082549,0.012748,0.015410,0.000000,0.00067252,0.00014532,-0.00081797,0.99999943,1
2.140000,1.20541561,-1.37078536,-0.06607229,0.70054299,-1.50778544,-1.89882421,-1.57623947,0.339176,-0.000569,-0.137095,0.300000,-0.077487,0.080105,0.010717,0.016887,0.000000,0.00073684,0.00003632,-0.00077330,0.99999943,1
2.160000,1.22831833,-1.39868414,-0.04936528,0.72470754,-1.53663290,-1.92779160,-1.55213535,0.334062,0.006845,-0.135879,0.300000,-0.076823,0.077681,0.008516,0.018097,0.000000,0.00078956,-0.00007325,-0.00071643,0.99999943,1
2.180000,1.24969590,-1.42649293,-0.02743424,0.74745852,-1.56543779,-1.95673430,-1.52697301,0.329766,0.013794,-0.134510,0.300000,-0.076085,0.075279,0.006180,0.019021,0.000000,0.00082984,-0.00018164,-0.00064824,0.99999943,1
2.200000,1.27112722,-1.45416749,-0.00232228,0.76673645,-1.59423780,-1.98567200,-1.49994421,0.326246,0.020357,-0.133223,0.300000,-0.075270,0.072901,0.003748,0.019646,0.000000,0.00085704,-0.00028715,-0.00056983,0.99999943,1
2.220000,1.29192615,-1.48184550,0.02370654,0.78343213,-1.62301207,-2.01460385,-1.47197723,0.323059,0.026470,-0.131954,0.300000,-0.074382,0.070550,0.001256,0.019961,0.000000,0.00087076,-0.00038813,-0.00048243,0.99999943,1
2.240000,1.31305242,-1.50953496,0.05065300,0.79796427,-1.65177524,-2.04353285,-1.44353199,0.320166,0.032281,-0.130675,0.300000,-0.073420,0.068228,-0.001256,0.019961,0.000000,0.00087076,-0.00048298,-0.00038743,0.99999943,1
2.260000,1.33386254,-1.53724563,0.07846698,0.80981255,-1.68053114,-2.07246184,-1.41482162,0.317640,0.037688,-0.129453,0.300000,-0.072386,0.065938,-0.003748,0.019646,0.000000,0.00085704,-0.00057020,-0.00028633,0.99999943,1
2.280000,1.35487652,-1.56498706,0.10667452,0.82059193,-1.70926607,-2.10138893,-1.38601232,0.315241,0.042822,-0.128121,0.300000,-0.071281,0.063681,-0.006180,0.019021,0.000000,0.00082984,-0.00064844,-0.00018072,0.99999943,1
2.300000,1.37555075,-1.59273922,0.13522725,0.82797474,-1.73800600,-2.13031888,-1.35713935,0.313277,0.047526,-0.126928,0.300000,-0.070105,0.061460,-0.008516,0.018097,0.000000,0.00078956,-0.00071645,-0.00007227,0.99999943,1
2.320000,1.39621854,-1.62057245,0.16385944,0.83645099,-1.76670790,-2.15924549,-1.32824874,0.311191,0.052027,-0.125416,0.300000,-0.068859,0.059277,-0.010717,0.016887,0.000000,0.00073684,-0.00077317,0.00003730,0.99999943,1
2.340000,1.41607809,-1.64841437,0.19265434,0.84119767,-1.79543114,-2.18817806,-1.29934049,0.309608,0.056058,-0.124100,0.300000,-0.067546,0.057134,-0.012748,0.015410,0.000000,0.00067252,-0.00081771,0.00014626,0.99999943,1
2.360000,1.43602741,-1.67635632,0.22145577,0.84927338,-1.82410169,-2.21710300,-1.27042842,0.307689,0.059988,-0.122243,0.300000,-0.066166,0.055033,-0.014579,0.013691,0.000000,0.00059759,-0.00084938,0.00025291,0.99999943,1
2.380000,1.45445204,-1.70427406,0.25034991,0.85171872,-1.85281873,-2.24603772,-1.24151075,0.306539,0.063349,-0.120819,0.300000,-0.064721,0.052977,-0.016180,0.011756,0.000000,0.00051325,-0.00086767,0.00035556,0.99999943,1
2.400000,1.47345090,-1.73229671,0.27921149,0.86072218,-1.88145220,-2.27495933,-1.21259463,0.304730,0.066780,-0.118525,0.300000,-0.063212,0.050967,-0.017526,0.009635,0.000000,0.00042080,-0.00087229,0.00045259,0.99999943,1
2.420000,1.48987675,-1.76025701,0.30813769,0.86051053,-1.91017437,-2.30390024,-1.18367445,0.304134,0.069496,-0.117097,0.300000,-0.061641,0.049006,-0.018596,0.007362,0.000000,0.00032172,-0.00086318,0.00054248,0.99999943,1
2.440000,1.50809860,-1.78833747,0.33697689,0.87181467,-1.93797445,-2.33281374,-1.15475571,0.302325,0.072683,-0.114312,0.300000,-0.060009,0.047095,-0.019372,0.004974,0.000000,0.00021755,-0.00084047,0.00062381,0.99999943,1
2.460000,1.52180779,-1.81627452,0.36588728,0.86764592,-1.95826364,-2.36176348,-1.12583482,0.302076,0.076036,-0.113637,0.300000,-0.058317,0.045236,-0.019842,0.002507,0.000000,0.00010993,-0.00080453,0.00069530,0.99999943,1
2.480000,1.53949380,-1.84429491,0.39448789,0.87971956,-1.97169924,-2.39066434,-1.09691513,0.299769,0.081083,-0.111352,0.300000,-0.056569,0.043431,-0.020000,-0.000000,0.000000,0.00000057,-0.00075592,0.00075584,0.99999943,1
2.500000,1.54960299,-1.87198055,0.42332616,0.86507940,-1.98089945,-2.41963410,-1.06799400,0.300411,0.085365,-0.112298,0.300000,-0.054764,0.041683,-0.019842,-0.002507,0.000000,-0.00010882,-0.00069540,0.00080447,0.99999943,1
2.520000,1.56837916,-1.89977217,0.45035625,0.87576610,-1.98681414,-2.44851422,-1.03907335,0.298010,0.091475,-0.110080,0.300000,-0.052905,0.039991,-0.019372,-0.004974,0.000000,-0.00021650,-0.00062392,0.00084043,0.99999943,1
2.540000,1.57441950,-1.92686927,0.47908506,0.85174614,-1.99105036,-2.47750902,-1.01015222,0.299791,0.095855,-0.112240,0.300000,-0.050994,0.038359,-0.018596,-0.007363,0.000000,-0.00032078,-0.00054260,0.00086316,0.99999943,1
2.560000,1.59504855,-1.95405746,0.49995637,0.85497421,-1.99359989,-2.50636387,-0.98123085,0.297869,0.102418,-0.110258,0.300000,-0.049033,0.036788,-0.017526,-0.009635,0.000000,-0.00042002,-0.00045272,0.00087229,0.99999943,1
2.580000,1.59872258,-1.98036861,0.52840680,0.82784772,-1.99556816,-2.53537321,-0.95230925,0.300292,0.106896,-0.112755,0.300000,-0.047023,0.035279,-0.016180,-0.011756,0.000000,-0.00051263,-0.00035571,0.00086768,0.99999943,1
2.600000,1.62006295,-2.00618267,0.53950381,0.81353951,-1.99668753,-2.56422257,-0.92338765,0.300007,0.113406,-0.111835,0.300000,-0.044967,0.033834,-0.014579,-0.013691,0.000000,-0.00059716,-0.00025307,0.00084942,0.99999943,1
2.620000,1.62461698,-2.03176665,0.56420666,0.78584266,-1.99756527,-2.59322429,-0.89446604,0.302571,0.118312,-0.113949,0.300000,-0.042866,0.032454,-0.012748,-0.015410,0.000000,-0.00067228,-0.00014642,0.00081777,0.99999943,1
2.640000,1.64509547,-2.05475736,0.56194705,0.76028728,-1.99806178,-2.62207627,-0.86554432,0.303313,0.124511,-0.113556,0.300000,-0.040723,0.031141,-0.010717,-0.016887,0.000000,-0.00073679,-0.00003746,0.00077325,0.99999943,1
2.660000,1.65125036,-2.07763934,0.56124204,0.73183000,-1.99844861,-2.65103889,-0.83662260,0.304671,0.129442,-0.115132,0.300000,-0.038540,0.029895,-0.008516,-0.018097,0.000000,-0.00078966,0.00007211,0.00071654,0.99999943,1
2.680000,1.67118919,-2.09595370,0.54221863,0.70372719,-1.99865401,-2.67991900,-0.80770081,0.305502,0.135287,-0.114466,0.300000,-0.036319,0.028719,-0.006180,-0.019021,0.000000,-0.00083007,0.00018056,0.00064854,0.99999943,1
2.700000,1.67565620,-2.11329818,0.52157670,0.67492121,-1.99883902,-2.70887518,-0.77877915,0.306551,0.139611,-0.115975,0.300000,-0.034062,0.027614,-0.003748,-0.019646,0.000000,-0.00085737,0.00028618,0.00057032,0.99999943,1
2.720000,1.69454515,-2.12414527,0.49526185,0.64629799,-1.99889517,-2.73778749,-0.74985749,0.308496,0.144729,-0.115073,0.300000,-0.031772,0.026580,-0.001256,-0.019961,0.000000,-0.00087113,0.00038729,0.00048311,0.99999943,1
2.740000,1.69562721,-2.13539433,0.46827883,0.61738509,-1.99903822,-2.76673865,-0.72093576,0.310331,0.148358,-0.116857,0.300000,-0.029450,0.025618,0.001256,-0.019961,0.000000,-0.00087113,0.00048230,0.00038827,0.99999943,1
2.760000,1.71485031,-2.13848019,0.43994182,0.58865702,-1.99900413,-2.79566193,-0.69201404,0.313733,0.152941,-0.115570,0.300000,-0.027099,0.024730,0.003748,-0.019646,0.000000,-0.00085737,0.00056971,0.00028731,0.99999943,1
2.780000,1.71275473,-2.14398026,0.41144088,0.55969638,-1.99916291,-2.82460785,-0.66309232,0.316541,0.156011,-0.117667,0.300000,-0.024721,0.023915,0.006180,-0.019021,0.000000,-0.00083007,0.00064813,0.00018180,0.99999943,1
2.800000,1.73301876,-2.13950515,0.38259566,0.53093034,-1.99905610,-2.85353804,-0.63417053,0.321343,0.160144,-0.115943,0.300000,-0.022319,0.023177,0.008516,-0.018097,0.000000,-0.00078966,0.00071633,0.00007341,0.99999943,1
2.820000,1.72817671,-2.13829017,0.35380137,0.50195825,-1.99922657,-2.88247991,-0.60524881,0.325292,0.162431,-0.118374,0.300000,-0.019895,0.022513,0.010717,-0.016887,0.000000,-0.00073679,0.00077323,-0.00003616,0.99999943,1
2.840000,1.74928808,-2.12650323,0.32483500,0.47315031,-1.99909639,-2.91141438,-0.57632703,0.331321,0.165987,-0.116329,0.300000,-0.017451,0.021927,0.012748,-0.015410,0.000000,-0.00067228,0.00081791,-0.00014516,0.99999943,1
2.860000,1.74345255,-2.11639023,0.29597035,0.44419608,-1.99922109,-2.94035888,-0.54740530,0.336757,0.167059,-0.118920,0.300000,-0.014991,0.021417,0.014579,-0.013691,0.000000,-0.00059717,0.00084968,-0.00025189,0.99999943,1
2.880000,1.76426649,-2.09837627,0.26701042,0.41533023,-1.99918175,-2.96928906,-0.51848352,0.343617,0.169867,-0.116837,0.300000,-0.012515,0.020985,0.016180,-0.011756,0.000000,-0.00051263,0.00086803,-0.00035467,0.99999943,1
2.900000,1.75990570,-2.07954216,0.23810117,0.38639584,-1.99921513,-2.99823642,-0.48956195,0.350320,0.169752,-0.119212,0.300000,-0.010027,0.020631,0.017526,-0.009635,0.000000,-0.00042001,0.00087267,-0.00045185,0.99999943,1
2.920000,1.77909350,-2.05687046,0.20918494,0.35748568,-1.99931490,-3.02715707,-0.46064046,0.357485,0.171692,-0.117389,0.300000,-0.007529,0.020355,0.018596,-0.007362,0.000000,-0.00032078,0.00086353,-0.00054192,0.99999943,1
2.940000,1.77891076,-2.03299284,0.18027669,0.32855681,-1.99931300,-3.05609941,-0.43171901,0.364473,0.171187,-0.118992,0.300000,-0.005023,0.020158,0.019372,-0.004974,0.000000,-0.00021650,0.00084075,-0.00062344,0.99999943,1
2.960000,1.79555452,-2.00746274,0.15136816,0.29962769,-1.99945426,-3.08501935,-0.40279749,0.371379,0.172290,-0.117603,0.300000,-0.002513,0.020039,0.019842,-0.002507,0.000000,-0.00010881,0.00080469,-0.00069513,0.99999943,1
2.980000,1.79937482,-1.98118150,0.12246850,0.27069959,-1.99945736,-3.11395335,-0.37387607,0.377955,0.171712,-0.118429,0.300000,-0.000000,0.020000,0.020000,0.000000,0.000000,0.00000057,0.00075592,-0.00075584,0.99999943,1
3.000000,1.81261086,-1.95419121,0.09355360,0.24176535,-1.99957681,-3.14287496,-0.34495458,0.384200,0.171988,-0.117594,0.300000,0.002513,0.020039,0.019842,0.002507,0.000000,0.00010993,0.00069522,-0.00080462,0.99999943,1
3.020000,1.81784058,-1.92678475,0.06465052,0.21283749,-1.99958992,-3.17180371,-0.31603312,0.390024,0.171130,-0.118087,0.300000,0.005023,0.020158,0.019372,0.004974,0.000000,0.00021755,0.00062355,-0.00084070,0.99999943,1
3.040000,1.82777250,-1.89898932,0.03572591,0.18390402,-1.99967647,-3.20072579,-0.28711170,0.395432,0.170567,-0.117753,0.300000,0.007529,0.020355,0.018596,0.007362,0.000000,0.00032172,0.00054205,-0.00086350,0.99999943,1
3.060000,1.83210826,-1.87095582,0.00681288,0.15497710,-1.99969292,-3.22965074,-0.25819027,0.400388,0.169107,-0.118291,0.300000,0.010027,0.020631,0.017526,0.009635,0.000000,0.00042080,0.00045199,-0.00087267,0.99999943,1
3.080000,1.83798146,-1.84268558,-0.02212020,0.12604703,-1.99975193,-3.25857353,-0.22926877,0.404908,0.167536,-0.118526,0.300000,0.012515,0.020985,0.016180,0.011756,0.000000,0.00051325,0.00035481,-0.00086805,0.99999943,1
3.100000,1.83941257,-1.81427050,-0.05104551,0.09712214,-1.99976659,-3.28749681,-0.20034723,0.408981,0.165149,-0.119389,0.300000,0.014991,0.021417,0.014579,0.013691,0.000000,0.00059759,0.00025205,-0.00084972,0.99999943,1
3.120000,1.84069586,-1.78573322,-0.07998762,0.06819651,-1.99980652,-3.31641841,-0.17142569,0.412627,0.162416,-0.120187,0.300000,0.017451,0.021927,0.012748,0.015410,0.000000,0.00067252,0.00014532,-0.00081797,0.99999943,1
3.140000,1.83834493,-1.75714171,-0.10892636,0.03927485,-1.99981773,-3.34534025,-0.14250414,0.415856,0.158918,-0.121417,0.300000,0.019895,0.022513,0.010717,0.016887,0.000000,0.00073684,0.00003632,-0.00077330,0.99999943,1
3.160000,1.83500040,-1.72851253,-0.13787943,0.01035501,-1.99984205,-3.37426162,-0.11358265,0.418692,0.154944,-0.122659,0.300000,0.022319,0.023177,0.008516,0.018097,0.000000,0.00078956,-0.00007324,-0.00071643,0.99999943,1
3.180000,1.82858872,-1.69988501,-0.16683322,-0.01855959,-1.99984586,-3.40318251,-0.08466134,0.421159,0.150234,-0.124172,0.300000,0.024721,0.023915,0.006180,0.019021,0.000000,0.00082984,-0.00018164,-0.00064824,0.99999943,1
3.200000,1.82090473,-1.67127907,-0.19579972,-0.04746296,-1.99985719,-3.43210340,-0.05574052,0.423287,0.144993,-0.125675,0.300000,0.027099,0.024730,0.003748,0.019646,0.000000,0.00085704,-0.00028715,-0.00056983,0.99999943,1
3.220000,1.81103027,-1.64273822,-0.22477022,-0.07634018,-1.99985540,-3.46102428,-0.02682123,0.425103,0.139112,-0.127256,0.300000,0.029450,0.025618,0.001256,0.019961,0.000000,0.00087076,-0.00038813,-0.00048243,0.99999943,1
3.240000,1.80017972,-1.61431289,-0.25375101,-0.10514009,-1.99985647,-3.48994517,0.00209191,0.426630,0.132752,-0.128734,0.300000,0.031772,0.026580,-0.001256,0.019961,0.000000,0.00087076,-0.00048298,-0.00038743,0.99999943,1
3.260000,1.78794706,-1.58608937,-0.28273576,-0.13374159,-1.99984992,-3.51886535,0.03098318,0.427877,0.125891,-0.130138,0.300000,0.034062,0.027614,-0.003748,0.019646,0.000000,0.00085704,-0.00057020,-0.00028633,0.99999943,1
3.280000,1.77503753,-1.55821407,-0.31172484,-0.16173398,-1.99984717,-3.54778314,0.05978296,0.428806,0.118665,-0.131390,0.300000,0.036319,0.028719,-0.006180,0.019021,0.000000,0.00082984,-0.00064844,-0.00018072,0.99999943,1
3.300000,1.76125121,-1.53090763,-0.34070978,-0.18800618,-1.99984777,-3.57669854,0.08822426,0.429273,0.111105,-0.132566,0.300000,0.038540,0.029895,-0.008516,0.018097,0.000000,0.00078956,-0.00071645,-0.00007227,0.99999943,1
3.320000,1.74699438,-1.50459337,-0.36967561,-0.20926520,-1.99987113,-3.60560632,0.11518434,0.428808,0.103317,-0.133840,0.300000,0.040723,0.031141,-0.010717,0.016887,0.000000,0.00073684,-0.00077317,0.00003730,0.99999943,1
3.340000,1.73219085,-1.48031974,-0.39859682,-0.21937172,-1.99994290,-3.63449526,0.13740192,0.426479,0.095443,-0.135634,0.300000,0.042866,0.032454,-0.012748,0.015410,0.000000,0.00067252,-0.00081771,0.00014626,0.99999943,1
3.360000,1.71695471,-1.46162355,-0.42746079,-0.21413919,-1.99992383,-3.66335487,0.14968388,0.421345,0.088507,-0.138103,0.300000,0.044967,0.033834,-0.014579,0.013691,0.000000,0.00059759,-0.00084938,0.00025291,0.99999943,1
3.380000,1.70222354,-1.45626307,-0.45627782,-0.19785966,-1.99986434,-3.69218636,0.14825231,0.413188,0.085162,-0.140581,0.300000,0.047023,0.035279,-0.016180,0.011756,0.000000,0.00051325,-0.00086767,0.00035556,0.99999943,1
3.400000,1.68944120,-1.46299994,-0.48518109,-0.17916141,-1.99981081,-3.72104478,0.13549961,0.403384,0.085285,-0.142588,0.300000,0.049033,0.036788,-0.017526,0.009635,0.000000,0.00042080,-0.00087229,0.00045259,0.99999943,1
3.420000,1.67633665,-1.47531259,-0.51418674,-0.16290411,-1.99979091,-3.74995732,0.11935270,0.393364,0.086533,-0.144362,0.300000,0.050994,0.038359,-0.018596,0.007363,0.000000,0.00032172,-0.00086318,0.00054247,0.99999943,1
3.440000,1.66528118,-1.49297738,-0.54314536,-0.14094558,-1.99975634,-3.77885795,0.09882308,0.381997,0.088589,-0.146258,0.300000,0.052905,0.039991,-0.019372,0.004974,0.000000,0.00021755,-0.00084047,0.00062381,0.99999943,1
3.460000,1.65078771,-1.51270258,-0.57201856,-0.12076493,-1.99965656,-3.80780363,0.08268026,0.370768,0.089997,-0.148402,0.300000,0.054764,0.041683,-0.019842,0.002507,0.000000,0.00010993,-0.00080453,0.00069530,0.99999943,1
3.480000,1.64180970,-1.53604078,-0.59987760,-0.09352228,-1.99968874,-3.83670831,0.05945385,0.358433,0.091749,-0.150416,0.300000,0.056569,0.043431,-0.020000,-0.000000,0.000000,0.00000057,-0.00075592,0.00075584,0.99999943,1
3.500000,1.62584794,-1.56170809,-0.58290076,-0.06724343,-1.99906862,-3.86579251,0.04152668,0.352880,0.091535,-0.153071,0.300000,0.058317,0.045236,-0.019842,-0.002507,0.000000,-0.00010882,-0.00069540,0.00080447,0.99999943,1
3.520000,1.63360095,-1.58747566,-0.55643547,-0.03841093,-1.99914348,-3.89473653,0.01288951,0.348571,0.094393,-0.153457,0.300000,0.060009,0.047095,-0.019372,-0.004974,0.000000,-0.00021650,-0.00062392,0.00084043,0.99999943,1
3.540000,1.61444211,-1.61273611,-0.52760893,-0.02027497,-1.99917924,-3.92370558,-0.00611787,0.346247,0.093868,-0.156034,0.300000,0.061641,0.049006,-0.018596,-0.007362,0.000000,-0.00032078,-0.00054260,0.00086316,0.99999943,1
3.560000,1.62892866,-1.63904226,-0.49923328,0.00864868,-1.99939060,-3.94880080,-0.03496142,0.342434,0.097945,-0.155358,0.300000,0.063212,0.050967,-0.017526,-0.009635,0.000000,-0.00042001,-0.00045273,0.00087229,0.99999943,1
3.580000,1.60723639,-1.66419756,-0.47037506,0.02172977,-1.99931252,-3.96573329,-0.03897870,0.341399,0.097551,-0.157976,0.300000,0.064721,0.052977,-0.016180,-0.011756,0.000000,-0.00051263,-0.00035570,0.00086768,0.99999943,1
3.600000,1.62665677,-1.69035184,-0.44358972,0.05063874,-1.99954581,-3.97695494,-0.06785002,0.337988,0.102590,-0.156271,0.300000,0.066166,0.055033,-0.014579,-0.013691,0.000000,-0.00059717,-0.00025307,0.00084941,0.99999943,1
3.620000,1.60418856,-1.71501684,-0.41479105,0.05666367,-1.99936092,-3.98467660,-0.05325195,0.338450,0.102885,-0.158895,0.300000,0.067546,0.057134,-0.012748,-0.015410,0.000000,-0.00067228,-0.00014642,0.00081777,0.99999943,1
3.640000,1.62367046,-1.73978627,-0.40983868,0.08517975,-1.99984717,-3.98954630,-0.08209422,0.332640,0.107885,-0.156789,0.300000,0.068859,0.059277,-0.010717,-0.016887,0.000000,-0.00073679,-0.00003746,0.00077325,0.99999943,1
3.660000,1.60194063,-1.76574349,-0.38140205,0.09152228,-1.99935973,-3.99320436,-0.05625002,0.332944,0.109050,-0.159459,0.300000,0.070105,0.061460,-0.008516,-0.018097,0.000000,-0.00078966,0.00007211,0.00071654,0.99999943,1
3.680000,1.62091088,-1.78885126,-0.38376594,0.11986341,-1.99984324,-3.99522495,-0.08496728,0.326691,0.113760,-0.157087,0.300000,0.071281,0.063681,-0.006180,-0.019021,0.000000,-0.00083007,0.00018056,0.00064854,0.99999943,1
3.700000,1.60028481,-1.81490731,-0.35546094,0.12368431,-1.99929702,-3.99703646,-0.05720966,0.327289,0.115865,-0.159733,0.300000,0.072386,0.065938,-0.003748,-0.019646,0.000000,-0.00085737,0.00028618,0.00057032,0.99999943,1
3.720000,1.62033987,-1.83753204,-0.34541699,0.15206476,-1.99974644,-3.99782062,-0.08571055,0.322837,0.121151,-0.156885,0.300000,0.073420,0.068228,-0.001256,-0.019961,0.000000,-0.00087113,0.00038729,0.00048311,0.99999943,1
3.740000,1.60299718,-1.86203074,-0.31698716,0.14643218,-1.99929452,-3.99876070,-0.05747155,0.324866,0.124876,-0.159209,0.300000,0.074382,0.070550,0.001256,-0.019961,0.000000,-0.00087113,0.00048230,0.00038827,0.99999943,1
3.760000,1.62268364,-1.88356245,-0.30743828,0.17460370,-1.99984694,-3.99895906,-0.08508966,0.320447,0.130320,-0.156105,0.300000,0.075270,0.072901,0.003748,-0.019646,0.000000,-0.00085737,0.00056971,0.00028730,0.99999943,1
3.780000,1.60837853,-1.90641332,-0.27912638,0.15959764,-1.99926662,-3.99954200,-0.05638023,0.323723,0.135665,-0.158144,0.300000,0.076085,0.075279,0.006180,-0.019021,0.000000,-0.00083007,0.00064813,0.00018179,0.99999943,1
3.800000,1.62758660,-1.92541552,-0.27494586,0.18748537,-1.99987650,-3.99946618,-0.07990013,0.318883,0.140848,-0.154864,0.300000,0.076823,0.077681,0.008516,-0.018097,0.000000,-0.00078966,0.00071633,0.00007340,0.99999943,1
3.820000,1.61567795,-1.94634235,-0.24679466,0.16592391,-1.99918234,-3.99989367,-0.05102748,0.322970,0.147374,-0.156654,0.300000,0.077487,0.080105,0.010717,-0.016887,0.000000,-0.00073679,0.00077323,-0.00003616,0.99999943,1
3.840000,1.63498545,-1.96100926,-0.24735525,0.19344305,-1.99988127,-3.99972177,-0.05962529,0.318118,0.151996,-0.153176,0.300000,0.078073,0.082549,0.012748,-0.015410,0.000000,-0.00067228,0.00081791,-0.00014516,0.99999943,1
3.860000,1.62513781,-1.97823918,-0.21930785,0.16942734,-1.99912894,-3.99997091,-0.03071669,0.322809,0.158837,-0.154702,0.300000,0.078583,0.085010,0.014579,-0.013691,0.000000,-0.00059717,0.00084968,-0.00025190,0.99999943,1
3.880000,1.64469039,-1.98712409,-0.22423147,0.19583429,-1.99989474,-3.99982047,-0.01669332,0.318366,0.162681,-0.151077,0.300000,0.079015,0.087485,0.016180,-0.011756,0.000000,-0.00051263,0.00086803,-0.00035467,0.99999943,1
3.900000,1.63170719,-1.99721849,-0.19628744,0.17032123,-1.99906993,-3.99996758,0.01222467,0.324312,0.168161,-0.153251,0.300000,0.079369,0.089973,0.017526,-0.009635,0.000000,-0.00042001,0.00087267,-0.00045185,0.99999943,1
3.920000,1.65375531,-2.00085974,-0.21341576,0.19321673,-1.99989498,-3.99980235,0.03343321,0.319430,0.171656,-0.149172,0.300000,0.079645,0.092471,0.018596,-0.007363,0.000000,-0.00032078,0.00086353,-0.00054192,0.99999943,1
3.940000,1.63674557,-2.00695872,-0.18573695,0.16601814,-1.99898243,-3.99996519,0.06235398,0.325896,0.176188,-0.152116,0.300000,0.079842,0.094977,0.019372,-0.004974,0.000000,-0.00021650,0.00084075,-0.00062344,0.99999943,1
3.960000,1.66124761,-2.00571656,-0.20875795,0.18190995,-1.99991238,-3.99980116,0.08574541,0.321717,0.179798,-0.147622,0.300000,0.079961,0.097487,0.019842,-0.002507,0.000000,-0.00010881,0.00080469,-0.00069513,0.99999943,1
3.980000,1.64307201,-2.00710154,-0.18177682,0.15415949,-1.99900889,-3.99996519,0.11466651,0.328684,0.183350,-0.150805,0.300000,0.080000,0.100000,0.020000,0.000000,0.000000,0.00000057,0.00075592,-0.00075584,0.99999943,1
